pk,name,league,nickname,address,city,state,country,phone,stadium
1332,Elizabethtown College,84,Blue Jays,,Elizabethtown,Pennsylvania,,,,,,
1333,Goucher College,84,Gophers,,Towson,Maryland,,,,,,
1334,Juniata College,84,Eagles,,Huntingdon,Pennsylvania,,,,,,
1335,Moravian College,84,Greyhounds,,Bethlehem,Pennsylvania,,,,,,
1336,Susquehanna University,84,River Hawks,,Selinsgrove,Pennsylvania,,,,,,
1337,Scranton !University of Scranton,84,Royals,,Scranton,Pennsylvania,,,,,,
1338,Bard College,85,Raptors,,Annandale-on-Hudson,New York,,,,,,
1339,Clarkson University,85,Golden Knights,,Potsdam,New York,,,,,,
1340,Hobart College,85,Statesmen,,Geneva,New York,,,,,,
1341,Ithaca College,85,Bombers,,Ithaca,New York,,,,,,
1342,Rensselaer Polytechnic Institute,85,Engineers,,Troy,New York,,,,,,
1343,Rochester Institute of Technology,85,Tigers,,Henrietta,New York,,,,,,
1344,University of Rochester,85,Yellowjackets,,Rochester,New York,,,,,,
1345,St. Lawrence University,85,Saints,,Canton,New York,,,,,,
1346,Skidmore College,85,Thoroughbreds,,Saratoga Springs,New York,,,,,,
1347,Union College,85,Dutchmen,,Schenectady,New York,,,,,,
1348,Vassar College,85,Brewers,,Poughkeepsie,New York,,,,,,
1349,William Smith College,85,Herons,,Geneva,New York,,,,,,
1350,Eastern Connecticut State University,86,Warriors,,Willimantic,Connecticut,,,,,,
1351,Keene State College,86,Owls,,Keene,New Hampshire,,,,,,
1352,Plymouth State University,86,Panthers,,Plymouth,New Hampshire,,,,,,
1353,Rhode Island College,86,Anchormen,,Providence,Rhode Island,,,,,,
1354,University of Massachusetts Boston,86,Beacons,,Boston,Massachusetts,,,,,,
1355,University of Massachusetts Dartmouth,86,Corsairs,,Dartmouth,Massachusetts,,,,,,
1356,University of Southern Maine,86,Huskies,,,,,,,,
1357,Western Connecticut State University,86,Colonials,,Danbury,Connecticut,,,,,,
1358,Bridgewater State University,87,Bears,,Bridgewater,Massachusetts,,,,,,
1359,Fitchburg State University,87,Falcons,,Fitchburg,Massachusetts,,,,,,
1360,Framingham State University,87,Rams,,Framingham,Massachusetts,,,,,,
1361,Massachusetts College of Liberal Arts,87,Trailblazers,,North Adams,Massachusetts,,,,,,
1362,Massachusetts Maritime Academy,87,Buccaneers,,Buzzards Bay,Massachusetts,,,,,,
1363,Salem State University,87,Vikings,,Salem,Massachusetts,,,,,,
1364,Westfield State University,87,Owls,,Westfield,Massachusetts,,,,,,
1365,Worcester State University,87,Lancers,,Worcester,Massachusetts,,,,,,
1366,Adrian College,88,Bulldogs,,Adrian,Michigan,,,,,,
1367,Albion College,88,Britons,,Albion,Michigan,,,,,,
1368,Alma College,88,Scots,,Alma,Michigan,,,,,,
1369,Calvin College,88,Knights,,Grand Rapids,Michigan,,,,,,
1370,Hope College,88,Flying Dutchmen,,Holland,Michigan,,,,,,
1371,Kalamazoo College,88,Hornets,,Kalamazoo,Michigan,,,,,,
1372,Olivet College,88,Comets,,Olivet,Michigan,,,,,,
1373,Saint Mary's College,88,Belles,,Notre Dame,Indiana,,,,,,
1374,Trine University,88,Thunder,,Angola,Indiana,,,,,,
1375,Albright College,89,Lions,,Reading,Pennsylvania,,,,,,
1376,Alvernia University,89,Golden Wolves,,Reading,Pennsylvania,,,,,,
1377,Arcadia University,89,Knights,,Glenside,Pennsylvania,,,,,,
1378,Hood College,89,Blazers,,Frederick,Maryland,,,,,,
1379,Lebanon Valley College,89,Flying Dutchmen,,Annville,Pennsylvania,,,,,,
1380,Lycoming College,89,Warriors,,Williamsport,Pennsylvania,,,,,,
1381,Messiah College,89,Falcons,,Grantham,Pennsylvania,,,,,,
1382,Stevenson University,89,Mustangs,,Stevenson,Maryland,,,,,,
1383,Widener University,89,Pride,,Chester,Pennsylvania,,,,,,
1384,Delaware Valley University,89,Aggies,,Doylestown,Pennsylvania,,,,,,
1385,DeSales University,89,Bulldogs,,Center Valley,Pennsylvania,,,,,,
1386,Eastern University,89,Eagles,,St. Davids,Pennsylvania,,,,,,
1387,Fairleigh Dickinson University-Florham,89,Devils,,Madison,New Jersey,,,,,,
1388,King's College,89,Monarchs,,Wilkes-Barre,Pennsylvania,,,,,,
1389,Manhattanville College,89,Valiants,,Purchase,New York,,,,,,
1390,Misericordia University,89,Cougars,,Dallas,Pennsylvania,,,,,,
1391,Wilkes University,89,Colonels,,Wilkes-Barre,Pennsylvania,,,,,,
1392,Beloit College,90,Buccaneers,,Beloit,Wisconsin,,,,,,
1393,Cornell College,90,Rams,,Mount Vernon,Iowa,,,,,,
1394,Grinnell College,90,Pioneers,,Grinnell,Iowa,,,,,,
1395,Illinois College,90,Blueboys & Lady Blues,,Jacksonville,Illinois,,,,,,
1396,Knox College,90,Prairie Fire,,Galesburg,Illinois,,,,,,
1397,Lake Forest College,90,Foresters,,Lake Forest,Illinois,,,,,,
1398,Lawrence University,90,Vikings,,Appleton,Wisconsin,,,,,,
1399,Monmouth College,90,Fighting Scots,,Monmouth,Illinois,,,,,,
1400,Ripon College,90,Red Hawks,,Ripon,Wisconsin,,,,,,
1401,St. Norbert College,90,Green Knights,,De Pere,Wisconsin,,,,,,
1402,Augsburg University,91,Auggies,,Minneapolis,,,,,,
1403,Bethel University,91,Royals,,Arden Hills,,,,,,
1404,Carleton College,91,Knights,,Northfield,,,,,,
1405,Concordia College,91,Cobbers,,Moorhead,,,,,,
1406,Gustavus Adolphus College,91,Gusties,,St. Peter,,,,,,
1407,Hamline University,91,Pipers,,St. Paul,,,,,,
1408,Macalester College,91,Scots,,St. Paul,,,,,,
1409,College of Saint Benedict,91,Blazers,,St. Joseph,,,,,,
1410,St. Catherine University,91,Wildcats,,St. Paul,,,,,,
1411,Saint John's University,91,Johnnies,,Collegeville,,,,,,
1412,Saint Mary's University,91,Cardinals,,Winona,,,,,,
1413,St. Olaf College,91,Oles,,Northfield,,,,,,
1414,University of St. Thomas,91,Tommies,,St. Paul,,,,,,
1415,Bay Path University,92,Wildcats,,Longmeadow,Massachusetts,,,,,,
1416,Becker College,92,Hawks,,Worcester,Massachusetts,,,,,,
1417,Dean College,92,Bulldogs,,Franklin,Massachusetts,,,,,,
1418,Elms College,92,Blazers,,Chicopee,Massachusetts,,,,,,
1419,Lesley University,92,Lynx,,Cambridge,Massachusetts,,,,,,
1420,Mitchell College,92,Mariners,,New London,Connecticut,,,,,,
1421,Newbury College,92,Nighthawks,,Brookline,Massachusetts,,,,,,
1422,Southern Vermont College,92,Mountaineers,,Bennington,Vermont,,,,,,
1423,Wheelock College,92,Wildcats,,Boston,Massachusetts,,,,,,
1424,Amherst College,93,Mammoths,, Massachusetts,,,,,,
1425,Bates College,93,Bobcats,, Maine,,,,,,
1426,Bowdoin College,93,Polar Bears,, Maine,,,,,,
1427,Colby College,93,Mules,, Maine,,,,,,
1428,Connecticut College,93,Camels,, Connecticut,,,,,,
1429,Hamilton College,93,Continentals,, New York,,,,,,
1430,Middlebury College,93,Panthers,, Vermont,,,,,,
1431,Trinity College,93,Bantams,, Connecticut,,,,,,
1432,Tufts University,93,Jumbos,, Massachusetts,,,,,,
1433,Wesleyan University,93,Cardinals,, Connecticut,,,,,,
1434,Williams College,93,Ephs,, Massachusetts,,,,,,
1435,Montclair State University,95,Red Hawks,,Montclair,New Jersey,,,,,,
1436,New Jersey City University,95,Gothic Knights,,Jersey City,New Jersey,,,,,,
1437,Ramapo College,95,Roadrunners,,Mahwah,New Jersey,,,,,,
1438,Rutgers University–Newark,95,Scarlet Raiders,,Newark,New Jersey,,,,,,
1439,William Paterson University,95,Pioneers,,Wayne,New Jersey,,,,,,
1440,The College of New Jersey,95,Lions,,Ewing,New Jersey,,,,,,
1441,Kean University,95,Cougars,,Union,New Jersey,,,,,,
1442,Rowan University,95,Profs,,Glassboro,New Jersey,,,,,,
1443,Rutgers University–Camden,95,Scarlet Raptors,,Camden,New Jersey,,,,,,
1444,Stockton University,95,Ospreys,,Pomona,New Jersey,,,,,,
1445,Babson College,94,Beavers,,Wellesley,Massachusetts,,,,,,
1446,Clark University,94,Cougars,,Worcester,Massachusetts,,,,,,
1447,Emerson College,94,Lions,,Boston,Massachusetts,,,,,,
1448,Massachusetts Institute of Technology,94,Engineers,,Cambridge,Massachusetts,,,,,,
1449,Mount Holyoke College,94,Lyons,,South Hadley,Massachusetts,,,,,,
1450,Smith College,94,Pioneers,,Northampton,Massachusetts,,,,,,
1451,Springfield College,94,Pride,,Springfield,Massachusetts,,,,,,
1452,United States Coast Guard Academy,94,Bears,,New London,Connecticut,,,,,,
1453,Wellesley College,94,Blue,,Wellesley,Massachusetts,,,,,,
1454,Wheaton College,94,Lyons,,Norton,Massachusetts,,,,,,
1455,Worcester Polytechnic Institute,94,Engineers,,Worcester,Massachusetts,,,,,,
1456,Castleton University,96,Spartans,,Castleton,Vermont,,,,,,
1457,Colby–Sawyer College,96,Chargers,,New London,New Hampshire,,,,,,
1458,Green Mountain College,96,Eagles,,Poultney,Vermont,,,,,,
1459,Husson University,96,Eagles,,Bangor,Maine,,,,,,
1460,Johnson State College,96,Badgers,,Johnson,Vermont,,,,,,
1461,Lyndon State College,96,Hornets,,Lyndon,Vermont,,,,,,
1462,University of Maine at Farmington,96,Beavers,,Farmington,Maine,,,,,,
1463,Maine Maritime Academy,96,Mariners,,Castine,Maine,,,,,,
1464,New England College,96,Pilgrims,,Henniker,New Hampshire,,,,,,
1465,Thomas College,96,Terriers,,Waterville,Maine,,,,,,
1466,Allegheny College,97,Gators,,Meadville,Pennsylvania,,,,,,
1467,Denison University,97,Big Red,,Granville,Ohio,,,,,,
1468,DePauw University,97,Tigers,,Greencastle,Indiana,,,,,,
1469,Hiram College,97,Terriers,,Hiram,Ohio,,,,,,
1470,Kenyon College,97,Lords & Ladies,,Gambier,Ohio,,,,,,
1471,Oberlin College,97,Yeomen & Yeowomen,,Oberlin,Ohio,,,,,,
1472,Ohio Wesleyan University,97,Battling Bishops,,Delaware,Ohio,,,,,,
1473,Wabash College,97,Little Giants,,Crawfordsville,Indiana,,,,,,
1474,Wittenberg University,97,Tigers,,Springfield,Ohio,,,,,,
1475,The College of Wooster,97,Fighting Scots,,Wooster,Ohio,,,,,,
1476,Cazenovia College,98,Wildcats,,Cazenovia,New York,,,,,,
1477,Keuka College,98,Wolfpack,,Jerusalem,New York,,,,,,
1478,State University of New York at Cobleskill,98,Fighting Tigers,,Cobleskill,New York,,,,,,
1479,State University of New York Polytechnic Institute,98,Wildcats,,Utica,New York,,,,,,
1480,State University of New York at Morrisville,98,Mustangs,,Morrisville,New York,,,,,,
1481,College of Saint Elizabeth,98,Eagles,,Morristown,New Jersey,,,,,,
1482,Wells College,98,Express,,Aurora,New York,,,,,,
1483,Bryn Athyn College,98,Lions,,Bryn Athyn,Pennsylvania,,,,,,
1484,Gallaudet University,98,Bison,,Washington,D.C.,,,,,,
1485,Lancaster Bible College,98,Chargers,,Lancaster,Pennsylvania,,,,,,
1486,Penn College Pennsylvania College of Technology,98,Wildcats,,Williamsport,Pennsylvania,,,,,,
1487,Penn State-Abington,98,Nittany Lions,,Abington,Pennsylvania,,,,,,
1488,Penn State-Berks,98,Nittany Lions,,Reading,Pennsylvania,,,,,,
1489,Wilson College,98,Phoenix,,Chambersburg,Pennsylvania,,,,,,
1490,Berry College,106,Vikings,,Mount Berry,Georgia,,,,,,
1491,Birmingham–Southern College,106,Panthers,,Birmingham,Alabama,,,,,,
1492,Centre College,106,Colonels,,Danville,Kentucky,,,,,,
1493,Hendrix College,106,Warriors,,Conway,Arkansas,,,,,,
1494,Millsaps College,106,Majors,,Jackson,Mississippi,,,,,,
1495,Oglethorpe University,106,Stormy Petrels,,Atlanta,Georgia,,,,,,
1496,Rhodes College,106,Lynx,,Memphis,Tennessee,,,,,,
1497,Sewanee: The University of the South,106,Tigers,,Sewanee,Tennessee,,,,,,
1498,College of Mount Saint Vincent,105,Dolphins,,Riverdale,New York,,,,,,
1499,Farmingdale State College (SUNY),105,Rams,,East Farmingdale,New York,,,,,,
1500,Mount Saint Mary College,105,Knights,,Newburgh,New York,,,,,,
1501,Purchase College (SUNY),105,Panthers,,Purchase,New York,,,,,,
1502,Sarah Lawrence College,105,Gryphons,,Bronxville,New York,,,,,,
1503,St. Joseph's College NY (Brooklyn Campus),105,Bears,,Brooklyn,New York,,,,,,
1504,St. Joseph's College NY(Long Island Campus),105,Golden Eagles,,Patchogue,NY,,,,,,
1505,Maritime College (SUNY),105,Privateers,,Throggs Neck,New York,,,,,,
1506,College at Old Westbury (SUNY),105,Panthers,,Old Westbury,New York,,,,,,
1507,United States Merchant Marine Academy,105,Mariners,,Kings Point,New York,,,,,,
1508,Yeshiva University,105,Maccabees,,New York,New York,,,,,,
1509,Bridgewater College,102,Eagles,,Bridgewater,Virginia,,,,,,
1510,Eastern Mennonite University,102,Royals,,Harrisonburg,Virginia,,,,,,
1511,Emory & Henry College,102,Wasps,,Emory,Virginia,,,,,,
1512,Guilford College,102,Quakers,,Greensboro,North Carolina,,,,,,
1513,Hampden–Sydney College,102,Tigers,,Hampden Sydney,Virginia,,,,,,
1514,Hollins University,102,*None*,,Roanoke,Virginia,,,,,,
1515,Lynchburg College,102,Hornets,,Lynchburg,Virginia,,,,,,
1516,Randolph College,102,WildCats,,Lynchburg,Virginia,,,,,,
1517,Randolph–Macon College,102,Yellow Jackets,,Ashland,Virginia,,,,,,
1518,Roanoke College,102,Maroons,,Salem,Virginia,,,,,,
1519,Shenandoah University,102,Hornets,,Winchester,Virginia,,,,,,
1520,Sweet Briar College,102,Vixens,,Sweet Briar,Virginia,,,,,,
1521,Virginia Wesleyan University,102,Marlins,,Virginia Beach,Virginia,,,,,,
1522,Washington and Lee University,102,Generals,,Lexington,Virginia,,,,,,
1523,Bethany College,103,Bison,,Bethany,West Virginia,,,,,,
1524,Chatham University,103,Cougars,,Pittsburgh,Pennsylvania,,,,,,
1525,Geneva College,103,Golden Tornadoes,,Beaver Falls,Pennsylvania,,,,,,
1526,Grove City College,103,Wolverines,,Grove City,Pennsylvania,,,,,,
1527,Saint Vincent College,103,Bearcats,,Latrobe,Pennsylvania,,,,,,
1528,Thiel College,103,Tomcats,,Greenville,Pennsylvania,,,,,,
1529,Thomas More College,103,Saints,,Crestview Hills,Kentucky,,,,,,
1530,Washington & Jefferson College,103,Presidents,,Washington,Pennsylvania,,,,,,
1531,Waynesburg University,103,Yellow Jackets,,Waynesburg,Pennsylvania,,,,,,
1532,Westminster College,103,Titans,,New Wilmington,Pennsylvania,,,,,,
1533,Baldwin Wallace University,101,Yellow Jackets,,Berea,,,,,,
1534,Capital University,101,Crusaders,,Bexley,,,,,,
1535,Heidelberg University,101,Student Princes,,Tiffin,,,,,,
1536,John Carroll University,101,Blue Streaks,,University Heights,,,,,,
1537,Marietta College,101,Pioneers,,Marietta,,,,,,
1538,Mount Union !University of Mount Union,101,Purple Raiders,,Alliance,,,,,,
1539,Muskingum University,101,Fighting Muskies,,New Concord,,,,,,
1540,Ohio Northern University,101,Polar Bears,,Ada,,,,,,
1541,Otterbein University,101,Cardinals,,Westerville,,,,,,
1542,Wilmington College,101,Fighting Quakers,,Wilmington,,,,,,
1543,George Fox University,100,Bruins,,Newberg,Oregon,,,,,,
1544,Lewis & Clark College,100,Pioneers,,Portland,Oregon,,,,,,
1545,Linfield College,100,Wildcats,,McMinnville,Oregon,,,,,,
1546,Pacific University,100,Boxers,,Forest Grove,Oregon,,,,,,
1547,Pacific Lutheran University,100,Lutes,,Tacoma,Washington,,,,,,
1548,University of Puget Sound,100,Loggers,,Tacoma,Washington,,,,,,
1549,Whitman College,100,Blues,,Walla Walla,Washington,,,,,,
1550,Whitworth University,100,Pirates,,Spokane,Washington,,,,,,
1551,Willamette University,100,Bearcats,,Salem,Oregon,,,,,,
1552,Alverno College,99,Inferno,,Milwaukee,Wisconsin,,,,,,
1553,Concordia University Wisconsin,99,Falcons,,Mequon,Wisconsin,,,,,,
1554,Edgewood College,99,Eagles,,Madison,Wisconsin,,,,,,
1555,Lakeland University,99,Muskies,,Sheboygan,Wisconsin,,,,,,
1556,Marian University,99,Sabres,,Fond du Lac,Wisconsin,,,,,,
1557,Wisconsin Lutheran College,99,Warriors,,Milwaukee,Wisconsin,,,,,,
1558,Aurora University,99,Spartans,,Aurora,Illinois,,,,,,
1559,Benedictine University,99,Eagles,,Lisle,Illinois,,,,,,
1560,Concordia University Chicago,99,Cougars,,River Forest,Illinois,,,,,,
1561,Dominican University,99,Stars,,River Forest,Illinois,,,,,,
1562,Milwaukee School of Engineering,99,Raiders,,Milwaukee,Wisconsin,,,,,,
1563,Rockford University,99,Regents,,Rockford,Illinois,,,,,,
1564,Illinois Institute of Technology,99,Scarlet Hawks,,Chicago,Illinois,,,,,,
1565,Blackburn College,104,Beavers,,Carlinville,Illinois,,,,,,
1566,Eureka College,104,Red Devils,,Eureka,Illinois,,,,,,
1567,Fontbonne University,104,Griffins,,Clayton,Missouri,,,,,,
1568,Greenville University,104,Panthers,,Greenville,Illinois,,,,,,
1569,Iowa Wesleyan University,104,Tigers,,Mount Pleasant,Iowa,,,,,,
1570,MacMurray College,104,Highlanders,,Jacksonville,Illinois,,,,,,
1571,Principia College,104,Panthers,,Elsah,Illinois,,,,,,
1572,Spalding University,104,Golden Eagles,,Louisville,Kentucky,,,,,,
1573,Webster University,104,Gorloks,,Webster Groves,Missouri,,,,,,
1574,Westminster Colleged,104,Blue Jays,,Fulton,Missouri,,,,,,
1575,Bluefield Blue Jays,149,,,Bluefield,West Virginia,,,,,,
1576,Burlington Royals,149,,,Burlington,North Carolina,,,,,,
1577,Danville Braves,149,,,Danville,Virginia,,,,,,
1578,Princeton Rays,149,,,Princeton,West Virginia,,,,,,
1579,Pulaski Yankees,149,,,Pulaski,Virginia,,,,,,
1580,Bristol Pirates,149,,,Bristol,Virginia,,,,,,
1581,Elizabethton Twins,149,,,Elizabethton,Tennessee,,,,,,
1582,Greeneville Astros,149,,,Greeneville,Tennessee,,,,,,
1583,Johnson City Cardinals,149,,,Johnson City,Tennessee,,,,,,
1584,Kingsport Mets,149,,,Kingsport,Tennessee,,,,,,
1585,Modesto Nuts,141,,,Modesto,California,,,,,,
1586,San Jose Giants,141,,,San Jose,California,,,,,,
1587,Stockton Ports,141,,,Stockton,California,,,,,,
1588,Visalia Rawhide,141,,,Visalia,California,,,,,,
1589,Inland Empire 66ers,141,,,San Bernardino,California,,,,,,
1590,Lake Elsinore Storm,141,,,Lake Elsinore,California,,,,,,
1591,Lancaster JetHawks,141,,,Lancaster,California,,,,,,
1592,Rancho Cucamonga Quakes,141,,,Rancho Cucamonga,CA,,,,,,
1593,Arkansas Travelers,140,,,North Little Rock,AR,,,,,,
1594,Northwest Arkansas Naturals,140,,,Springdale,AR,,,,,,
1595,Springfield Cardinals,140,,,Springfield,Missouri,,,,,,
1596,Tulsa Drillers,140,,,Tulsa,Oklahoma,,,,,,
1597,Corpus Christi Hooks,140,,,Corpus Christi,Texas,,,,,,
1598,Frisco RoughRiders,140,,,Frisco,Texas,,,,,,
1599,Midland RockHounds,140,,,Midland,Texas,,,,,,
1600,San Antonio Missions,140,,,San Antonio,Texas,,,,,,
1601,Billings Mustangs,148,,,Billings,Montana,,,,,,
1602,Great Falls Voyagers,148,,,Great Falls,Montana,,,,,,
1603,Helena Brewers,148,,,Helena,Montana,,,,,,
1604,Missoula Osprey,148,,,Missoula,Montana,,,,,,
1605,Grand Junction Rockies,148,,,Grand Junction,Colorado,,,,,,
1606,Idaho Falls Chukars,148,,,Idaho Falls,Idaho,,,,,,
1607,Ogden Raptors,148,,,Ogden,Utah,,,,,,
1608,Orem Owlz,148,,,Orem,Utah,,,,,,
1609,Colorado Springs Sky Sox - GONE,137,,,Colorado Springs,Colorado,,,,,,
1610,Iowa Cubs,137,,,Des Moines,Iowa,,,,,,
1611,Oklahoma City Dodgers,137,,,Oklahoma City,Oklahoma,,,,,,
1612,Omaha Storm Chasers,137,,,Papillion,Nebraska,,,,,,
1613,Memphis Redbirds,137,,,Memphis,Tennessee,,,,,,
1614,Nashville Sounds,137,,,Nashville,Tennessee,,,,,,
1615,New Orleans Baby Cakes - GONE,137,,,Metairie,Louisiana,,,,,,
1616,Round Rock Express,137,,,Round Rock,Texas,,,,,,
1617,Fresno Grizzlies,137,,,Fresno,California,,,,,,
1618,Reno Aces,137,,,Reno,Nevada,,,,,,
1619,Sacramento River Cats,137,,,West Sacramento,California,,,,,,
1620,Tacoma Rainiers,137,,,Tacoma,Washington,,,,,,
1621,Albuquerque Isotopes,137,,,Albuquerque,New Mexico,,,,,,
1622,El Paso Chihuahuas,137,,,El Paso,Texas,,,,,,
1623,Las Vegas 51s,137,,,Las Vegas,Nevada,,,,,,
1624,Salt Lake Bees,137,,,Salt Lake City,Utah,,,,,,
1625,Everett Aquasox,147,,,Everett,Washington,,,,,,
1626,Spokane Indians,147,,,Spokane,Washington,,,,,,
1627,Tri-City Dust Devils,147,,,Pasco,Washington,,,,,,
1628,Vancouver Canadians,147,,,Vancouver,British Columbia,,,,,,
1629,Boise Hawks,147,,,Boise,Idaho,,,,,,
1630,Eugene Emeralds,147,,,Eugene,Oregon,,,,,,
1631,Hillsboro Hops,147,,,Hillsboro,Oregon,,,,,,
1632,Salem-Keizer Volcanoes,147,,,Keizer,Oregon,,,,,,
1633,Aberdeen IronBirds,146,,,Aberdeen,Maryland,,,,,,
1634,Brooklyn Cyclones,146,,,Brooklyn,NYC,New York,,,,,,
1635,Hudson Valley Renegades,146,,,Wappingers Falls,New York,,,,,,
1636,Staten Island Yankees,146,,,Staten Island,NYC,New York,,,,,,
1637,Auburn Doubledays,146,,,Auburn,New York,,,,,,
1638,Batavia Muckdogs,146,,,Batavia,New York,,,,,,
1639,Mahoning Valley Scrappers,146,,,Niles,Ohio,,,,,,
1640,State College Spikes,146,,,University Park,Pennsylvania,,,,,,
1641,West Virginia Black Bears,146,,,Granville,West Virginia,,,,,,
1642,Williamsport Crosscutters,146,,,Williamsport,Pennsylvania,,,,,,
1643,Connecticut Tigers,146,,,Norwich,Connecticut,,,,,,
1644,Lowell Spinners,146,,,Lowell,Massachusetts,,,,,,
1645,Tri-City ValleyCats,146,,,Troy,New York,,,,,,
1646,Vermont Lake Monsters,146,,,Burlington,Vermont,,,,,,
1647,Bowling Green Hot Rods,144,,,Bowling Green,Kentucky,,,,,,
1648,Dayton Dragons,144,,,Dayton,Ohio,,,,,,
1649,Fort Wayne TinCaps,144,,,Fort Wayne,Indiana,,,,,,
1650,Great Lakes Loons,144,,,Midland,Michigan,,,,,,
1651,Lake County Captains,144,,,Eastlake,Ohio,,,,,,
1652,Lansing Lugnuts,144,,,Lansing,Michigan,,,,,,
1653,South Bend Cubs,144,,,South Bend,Indiana,,,,,,
1654,West Michigan Whitecaps,144,,,Comstock Park,Michigan,,,,,,
1655,Beloit Snappers,144,,,Beloit,Wisconsin,,,,,,
1656,Burlington Bees,144,,,Burlington,Iowa,,,,,,
1657,Cedar Rapids Kernels,144,,,Cedar Rapids,Iowa,,,,,,
1658,Clinton LumberKings,144,,,Clinton,Iowa,,,,,,
1659,Kane County Cougars,144,,,Geneva,Illinois,,,,,,
1660,Peoria Chiefs,144,,,Peoria,Illinois,,,,,,
1661,Quad Cities River Bandits,144,,,Davenport,Iowa,,,,,,
1662,Wisconsin Timber Rattlers,144,,,Appleton,Wisconsin,,,,,,
1663,Acereros de Monclova,138,,,Monclova,Coahuila,,,,,,
1664,"Algodoneros de Unión Laguna
Algodoneros de Unión Laguna",138,,,Torreón,Coahuila,,,,,,
1665,Generales de Durango,138,,,Durango,Durango,,,,,,
1666,Rieleros de Aguascalientes,138,,,Aguascalientes City,Aguascalientes,,,,,,
1667,Saraperos de Saltillo,138,,,Saltillo,Coahuila,,,,,,
1668,Sultanes de Monterrey,138,,,Monterrey,Nuevo León,,,,,,
1669,Tecolotes de los Dos Laredos,138,,,Laredo,Texas,,,,,,
1670,Toros de Tijuana,138,,,Tijuana,Baja California,,,,,,
1671,Bravos de León,138,,,León,Guanajuato,,,,,,
1672,Diablos Rojos del México,138,,,Iztacalco,Mexico City,,,,,,
1673,Guerreros de Oaxaca,138,,,Oaxaca City,Oaxaca,,,,,,
1674,Leones de Yucatán,138,,,Mérida,Yucatán,,,,,,
1675,Olmecas de Tabasco,138,,,Villahermosa,Tabasco,,,,,,
1676,Pericos de Puebla,138,,,Puebla City,Puebla,,,,,,
1677,Piratas de Campeche,138,,,Campeche City,Campeche,,,,,,
1678,Tigres de Quintana Roo,138,,,Cancún,Quintana Roo,,,,,,
1679,Clearwater Threshers,143,,,Clearwater,FL,,,,,,
1680,Daytona Tortugas,143,,,Daytona Beach,FL,,,,,,
1681,Dunedin Blue Jays,143,,,Dunedin,FL,,,,,,
1682,Florida Fire Frogs,143,,,Kissimmee,FL,,,,,,
1683,Lakeland Flying Tigers,143,,,Lakeland,FL,,,,,,
1684,Tampa Tarpons,143,,,Tampa,FL,,,,,,
1685,Bradenton Marauders,143,,,Bradenton,FL,,,,,,
1686,Charlotte Stone Crabs,143,,,Port Charlotte,FL,,,,,,
1687,Fort Myers Miracle,143,,,Fort Myers,FL,,,,,,
1688,Jupiter Hammerheads,143,,,Jupiter,FL,,,,,,
1689,Palm Beach Cardinals,143,,,Jupiter,FL,,,,,,
1690,St. Lucie Mets,143,,,St. Lucie,FL,,,,,,
1691,Atlanta United FC,150,,,Atlanta,GA,,,,,,
1692,Chicago Fire,150,,,Bridgeview,IL,,,,,,
1693,Columbus Crew SC,150,,,Columbus,OH,,,,,,
1694,D.C. United,150,,,Washington,DC,,,,,,
1695,Montreal Impact,150,,,Montréal,QC,CA,,,,,,
1696,New England Revolution,150,,,Foxborough,MA,,,,,,
1697,New York City FC,150,,,New York City,NY,,,,,,
1698,New York Red Bulls,150,,,Harrison,NJ,,,,,,
1699,Orlando City SC,150,,,Orlando,FL,,,,,,
1700,Philadelphia Union,150,,,Chester,PA,,,,,,
1701,Toronto FC,150,,,Toronto,ON,CA,,,,,,
1702,Colorado Rapids,150,,,Commerce City,CO,,,,,,
1703,FC Dallas,150,,,Frisco,TX,,,,,,
1704,Houston Dynamo,150,,,Houston,TX,,,,,,
1705,LA Galaxy,150,,,Carson,CA,,,,,,
1706,Los Angeles FC,150,,,Los Angeles,CA,,,,,,
1707,Minnesota United FC,150,,,Minneapolis,MN,,,,,,
1708,Portland Timbers,150,,,Portland,OR,,,,,,
1709,Real Salt Lake,150,,,San Dy,UT,,,,,,
1710,San Jose Earthquakes,150,,,San Jose,CA,,,,,,
1711,Seattle Sounders FC,150,,,Seattle,WA,,,,,,
1712,Sporting Kansas City,150,,,Kansas City,KA,,,,,,
1713,Vancouver Whitecaps FC,150,,,Vancouver,BC,CA,,,,,,
1714,Akron RubberDucks,139,,,OH,,,,,,
1715,Altoona Curve,139,,,PA,,,,,,
1716,Binghamton Rumble Ponies,139,,,NY,,,,,,
1717,Bowie Baysox,139,,,MD,,,,,,
1718,Erie SeaWolves,139,,,PA,,,,,,
1719,Harrisburg Senators,139,,,PA,,,,,,
1720,Hartford Yard Goats,139,,,CT,,,,,,
1721,New Hampshire Fisher Cats,139,,,NH,,,,,,
1722,Portland Sea Dogs,139,,,Portland,ME,,,,,,
1723,Reading Fightin Phils,139,,,PA,,,,,,
1724,Richmond Flying Squirrels,139,,,VA,,,,,,
1725,Trenton Thunder,139,,,NJ,,,,,,
1726,Buies Creek Astros,142,,,NC,,,,,,
1727,Carolina Mudcats,142,,,NC,,,,,,
1728,Down East Wood Ducks,142,,,NC,,,,,,
1729,Frederick Keys,142,,,MD,,,,,,
1730,Lynchburg Hillcats,142,,,VA,,,,,,
1731,Myrtle Beach Pelicans,142,,,SC,,,,,,
